timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672065929526,8901,POST REGISTER,201,Created,Thread Group Normal Test 1-50,text,false,"The operation lasted too long: It took 8,901 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,736,100,100,https://market-final-project.herokuapp.com/auth/register,8901,0,1899
1672065938098,336,POST LOGIN,201,Created,Thread Group Normal Test 1-25,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,336,0,0
1672065927542,10924,POST REGISTER,201,Created,Thread Group Normal Test 1-32,text,false,"The operation lasted too long: It took 10,924 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,736,100,100,https://market-final-project.herokuapp.com/auth/register,10924,0,3890
1672065938118,409,POST LOGIN,201,Created,Thread Group Normal Test 1-47,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,409,0,0
1672065938103,484,POST LOGIN,201,Created,Thread Group Normal Test 1-15,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,484,0,0
1672065938238,450,POST LOGIN,201,Created,Thread Group Normal Test 1-27,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,450,0,0
1672065938467,344,POST LOGIN,201,Created,Thread Group Normal Test 1-32,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,344,0,0
1672065933183,5697,POST LOGIN,201,Created,Thread Group Normal Test 1-6,text,false,"The operation lasted too long: It took 5,697 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5694,0,0
1672065933186,5785,POST LOGIN,201,Created,Thread Group Normal Test 1-57,text,false,"The operation lasted too long: It took 5,785 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5785,0,0
1672065933192,5890,POST LOGIN,201,Created,Thread Group Normal Test 1-19,text,false,"The operation lasted too long: It took 5,890 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5890,0,0
1672065938436,780,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-25,text,true,,670,50464,100,100,https://market-final-project.herokuapp.com/seller/product,780,0,0
1672065925743,13531,POST REGISTER,201,Created,Thread Group Normal Test 1-14,text,false,"The operation lasted too long: It took 13,531 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,732,100,100,https://market-final-project.herokuapp.com/auth/register,13531,0,5693
1672065928504,10770,POST REGISTER,201,Created,Thread Group Normal Test 1-44,text,false,"The operation lasted too long: It took 10,770 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,10770,0,2932
1672065926014,13260,POST REGISTER,201,Created,Thread Group Normal Test 1-17,text,false,"The operation lasted too long: It took 13,260 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,760,100,100,https://market-final-project.herokuapp.com/auth/register,13260,0,5429
1672065931292,7985,POST REGISTER,201,Created,Thread Group Normal Test 1-61,text,false,"The operation lasted too long: It took 7,985 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,744,100,100,https://market-final-project.herokuapp.com/auth/register,7985,0,942
1672065931150,8130,POST REGISTER,201,Created,Thread Group Normal Test 1-60,text,false,"The operation lasted too long: It took 8,130 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,8130,0,858
1672065931565,7722,POST REGISTER,201,Created,Thread Group Normal Test 1-67,text,false,"The operation lasted too long: It took 7,722 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,744,100,100,https://market-final-project.herokuapp.com/auth/register,7722,0,795
1672065931445,7842,POST REGISTER,201,Created,Thread Group Normal Test 1-62,text,false,"The operation lasted too long: It took 7,842 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,736,100,100,https://market-final-project.herokuapp.com/auth/register,7842,0,799
1672065931560,7734,POST REGISTER,201,Created,Thread Group Normal Test 1-65,text,false,"The operation lasted too long: It took 7,734 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,760,100,100,https://market-final-project.herokuapp.com/auth/register,7734,0,800
1672065931556,7738,POST REGISTER,201,Created,Thread Group Normal Test 1-66,text,false,"The operation lasted too long: It took 7,738 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,728,100,100,https://market-final-project.herokuapp.com/auth/register,7738,0,768
1672065931456,7842,POST REGISTER,201,Created,Thread Group Normal Test 1-63,text,false,"The operation lasted too long: It took 7,842 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,7842,0,816
1672065938588,806,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-15,text,true,,670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,806,0,0
1672065938689,781,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-27,text,true,,670,50482,100,100,https://market-final-project.herokuapp.com/seller/product,780,0,0
1672065934315,5310,POST LOGIN,201,Created,Thread Group Normal Test 1-41,text,false,"The operation lasted too long: It took 5,310 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5310,0,0
1672065939276,355,POST LOGIN,201,Created,Thread Group Normal Test 1-44,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,355,0,0
1672065939284,411,POST LOGIN,201,Created,Thread Group Normal Test 1-60,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,411,0,0
1672065934312,5442,POST LOGIN,201,Created,Thread Group Normal Test 1-42,text,false,"The operation lasted too long: It took 5,442 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5442,0,0
1672065939297,522,POST LOGIN,201,Created,Thread Group Normal Test 1-65,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,522,0,0
1672065939301,600,POST LOGIN,201,Created,Thread Group Normal Test 1-63,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,600,0,0
1672065939281,673,POST LOGIN,201,Created,Thread Group Normal Test 1-61,text,true,,563,349,100,100,https://market-final-project.herokuapp.com/auth/login,673,0,0
1672065939396,560,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-15,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,560,0,0
1672065938882,1103,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-6,text,false,"The operation lasted too long: It took 1,103 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,1103,0,0
1672065938973,1019,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-57,text,false,"The operation lasted too long: It took 1,019 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50500,100,100,https://market-final-project.herokuapp.com/seller/product,1019,0,0
1672065934327,5883,POST LOGIN,201,Created,Thread Group Normal Test 1-26,text,false,"The operation lasted too long: It took 5,883 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5883,0,0
1672065939956,278,GET SELLER PRODUCT BY ID,200,OK,Thread Group Normal Test 1-15,text,true,,709,414,100,100,https://market-final-project.herokuapp.com/seller/product/44115,278,0,0
1672065939986,280,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-6,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,280,0,0
1672065934336,5985,POST LOGIN,201,Created,Thread Group Normal Test 1-43,text,false,"The operation lasted too long: It took 5,985 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,5985,0,0
1672065939627,782,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-41,text,true,,670,50455,100,100,https://market-final-project.herokuapp.com/seller/product,782,0,0
1672065934343,6092,POST LOGIN,201,Created,Thread Group Normal Test 1-37,text,false,"The operation lasted too long: It took 6,092 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6092,0,0
1672065934350,6193,POST LOGIN,201,Created,Thread Group Normal Test 1-8,text,false,"The operation lasted too long: It took 6,193 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6193,0,0
1672065934351,6303,POST LOGIN,201,Created,Thread Group Normal Test 1-58,text,false,"The operation lasted too long: It took 6,303 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6303,0,0
1672065934353,6428,POST LOGIN,201,Created,Thread Group Normal Test 1-31,text,false,"The operation lasted too long: It took 6,428 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6428,0,0
1672065934349,6535,POST LOGIN,201,Created,Thread Group Normal Test 1-36,text,false,"The operation lasted too long: It took 6,535 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6535,0,0
1672065939696,1191,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-60,text,false,"The operation lasted too long: It took 1,191 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50428,100,100,https://market-final-project.herokuapp.com/seller/product,1191,0,0
1672065934358,6717,POST LOGIN,201,Created,Thread Group Normal Test 1-30,text,false,"The operation lasted too long: It took 6,717 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6717,0,0
1672065939955,1273,POST SELLER PRODUCT,201,Created,Thread Group Normal Test 1-61,text,false,"The operation lasted too long: It took 1,273 milliseconds, but should not have lasted longer than 1,000 milliseconds.",670,50473,100,100,https://market-final-project.herokuapp.com/seller/product,1273,0,0
1672065940410,826,GET SELLER PRODUCT,200,OK,Thread Group Normal Test 1-41,text,true,,711,408,100,100,https://market-final-project.herokuapp.com/seller/product,826,0,0
1672065931586,10199,POST REGISTER,201,Created,Thread Group Normal Test 1-70,text,false,"The operation lasted too long: It took 10,199 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,740,100,100,https://market-final-project.herokuapp.com/auth/register,10199,0,774
1672065931615,10177,POST REGISTER,201,Created,Thread Group Normal Test 1-71,text,false,"The operation lasted too long: It took 10,177 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,744,100,100,https://market-final-project.herokuapp.com/auth/register,10176,0,805
1672065931591,10201,POST REGISTER,201,Created,Thread Group Normal Test 1-68,text,false,"The operation lasted too long: It took 10,201 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,748,100,100,https://market-final-project.herokuapp.com/auth/register,10200,0,816
1672065931759,10058,POST REGISTER,201,Created,Thread Group Normal Test 1-74,text,false,"The operation lasted too long: It took 10,058 milliseconds, but should not have lasted longer than 1,000 milliseconds.",585,740,100,100,https://market-final-project.herokuapp.com/auth/register,10058,0,762
1672065935258,6649,POST LOGIN,201,Created,Thread Group Normal Test 1-64,text,false,"The operation lasted too long: It took 6,649 milliseconds, but should not have lasted longer than 1,000 milliseconds.",563,349,100,100,https://market-final-project.herokuapp.com/auth/login,6649,0,0
